step,phase,timestamp,x,y,z,vx,vy,vz,wx,wy,wz,m1,m2,m3,m4,throttle,yaw,roll,pitch
245,thrust,[6.7400594],1037.449,-0.0043602996,971.204,-3.1305717e-07,-1.8298626e-05,3.0631654e-07,1.6122746e-06,4.808202e-06,-3.4554296e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
246,thrust,[6.76006],1037.449,-0.0043606646,971.204,-1.0407417e-08,-1.8335879e-05,-1.1343594e-08,-1.5384894e-07,7.885054e-08,2.5262706e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
247,thrust,[6.7800603],1037.449,-0.0043610297,971.204,-1.1120964e-08,-1.8328428e-05,-1.2455664e-08,-1.8609194e-07,8.83129e-08,2.4820903e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
248,thrust,[6.8000607],1037.449,-0.004360631,971.204,1.9623585e-05,-9.231269e-06,-4.4163407e-06,-1.810223e-05,-0.0003093937,-1.3782943e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
249,thrust,[6.820061],1037.449,-0.00436024,971.204,-1.4163983e-05,-1.1086464e-05,7.655923e-06,1.3856775e-05,0.00022234542,-7.806056e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
250,thrust,[6.8400617],1037.449,-0.004360605,971.204,-1.4497047e-08,-1.8335879e-05,-9.525337e-09,-1.853281e-07,1.7571989e-07,1.5464671e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
251,thrust,[6.860062],1037.449,-0.00436097,971.204,-1.5382408e-08,-1.8328428e-05,-1.3716155e-08,-1.992451e-07,1.844195e-07,2.497197e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
252,thrust,[6.8800626],1037.449,-0.0043605715,971.204,1.9626434e-05,-9.2461705e-06,-4.4168723e-06,-1.8121049e-05,-0.00030946246,-1.3778591e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
253,thrust,[6.900063],1037.449,-0.0043601803,971.204,-1.5715252e-05,-6.7576766e-06,5.813797e-07,-9.519867e-05,0.00022538984,-1.7326796e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
254,thrust,[6.9200635],1037.449,-0.0043605454,971.204,-1.506595e-08,-1.8335879e-05,-4.8622724e-09,-1.1411069e-07,1.7743548e-07,1.3936926e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
255,thrust,[6.940064],1037.449,-0.0043609105,971.204,-1.508409e-08,-1.8328428e-05,-1.245741e-08,-1.7434543e-07,1.785763e-07,2.4912884e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
256,thrust,[6.9600644],1037.449,-0.004360512,971.204,1.9623783e-05,-9.23872e-06,-4.4170747e-06,-1.8125698e-05,-0.00030940067,-1.3788291e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
257,thrust,[6.980065],1037.449,-0.0043601207,971.204,-1.5712776e-05,-6.750226e-06,5.810091e-07,-9.5207455e-05,0.00022534099,-1.7329126e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
258,thrust,[7.0000653],1037.449,-0.004360486,971.204,-1.4946465e-08,-1.8335879e-05,-7.249895e-09,-1.6109075e-07,1.7619716e-07,1.3845165e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
259,thrust,[7.020066],1037.449,-0.004360851,971.204,-1.5522938e-08,-1.8328428e-05,-1.2441935e-08,-1.737206e-07,1.8723505e-07,2.4971932e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
260,thrust,[7.0400662],1037.449,-0.0043608285,971.204,1.8706549e-05,-1.2464821e-05,4.6109285e-06,0.00010150186,-0.00027186013,-9.4453335e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
261,thrust,[7.0600667],1037.449,-0.0043607764,971.204,-1.2679561e-07,-1.8335879e-05,-3.6914116e-08,-8.6598646e-07,1.5638726e-06,1.1000789e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
262,thrust,[7.080067],1037.449,-0.004360728,971.204,-1.2871214e-07,-1.8335879e-05,-2.4089786e-08,-7.4357564e-07,1.5955577e-06,9.494551e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
263,thrust,[7.1000676],1037.449,-0.004360754,971.204,-1.96771e-07,-1.8283725e-05,3.1848776e-07,2.179162e-06,3.3220153e-06,-4.1551795e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
264,thrust,[7.120068],1037.449,-0.004360739,971.204,9.0516176e-07,-1.5102327e-05,-9.0396925e-06,-0.000119777294,-3.7425514e-05,8.092488e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
265,thrust,[7.1400685],1037.449,-0.004360717,971.204,4.032063e-07,-1.8373132e-05,-3.5526455e-07,-1.7227753e-06,-6.127333e-06,3.8542763e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
266,thrust,[7.160069],1037.449,-0.0043606684,971.204,-1.3044996e-07,-1.8335879e-05,-2.5077497e-08,-7.409201e-07,1.6363624e-06,9.663604e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
267,thrust,[7.1800694],1037.449,-0.0043606907,971.204,-1.9716845e-07,-1.8291175e-05,3.1783748e-07,2.1774176e-06,3.3408164e-06,-4.153885e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
268,thrust,[7.20007],1037.449,-0.004361056,971.204,-9.659932e-09,-1.8335879e-05,-1.0961567e-08,-1.5788531e-07,5.0118317e-08,2.5489374e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
269,thrust,[7.2200704],1037.449,-0.004360661,971.204,3.1672062e-07,-1.8388033e-05,-4.3260934e-07,-2.7902272e-06,-5.182609e-06,5.4346157e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
270,thrust,[7.240071],1037.449,-0.004360266,971.204,-1.571548e-05,-6.750226e-06,5.907955e-07,-9.511353e-05,0.00022541176,-1.7472248e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
271,thrust,[7.2600713],1037.449,-0.004360631,971.204,-1.2224035e-08,-1.8335879e-05,-5.6039653e-09,-1.2812538e-07,1.2167071e-07,1.384347e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
272,thrust,[7.2800717],1037.449,-0.004360996,971.204,-1.4875704e-08,-1.8335879e-05,-1.2984588e-08,-1.7398034e-07,1.6991324e-07,2.6469387e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
273,thrust,[7.300072],1037.449,-0.0043606013,971.204,3.1711716e-07,-1.8380582e-05,-4.3654427e-07,-2.8699728e-06,-5.1799607e-06,5.4223005e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
274,thrust,[7.3200727],1037.449,-0.004360549,971.204,-1.684241e-06,-1.399219e-05,-7.099553e-06,-0.00010980377,4.735576e-06,6.1684455e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
275,thrust,[7.340073],1037.449,-0.004360575,971.204,-1.968856e-07,-1.8291175e-05,3.2168282e-07,2.224604e-06,3.3142592e-06,-4.1653956e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
276,thrust,[7.3600736],1037.449,-0.0043609403,971.204,-1.4344929e-08,-1.8335879e-05,-1.26381705e-08,-1.803629e-07,1.6367831e-07,2.4682834e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
277,thrust,[7.380074],1037.449,-0.0043605417,971.204,1.8620354e-05,-1.24797225e-05,4.536415e-06,0.00010048028,-0.00027094697,-9.285708e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
278,thrust,[7.4000745],1037.449,-0.0043604895,971.204,-1.6774675e-06,-1.3999641e-05,-7.107835e-06,-0.00010983846,4.6008045e-06,6.183654e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
279,thrust,[7.420075],1037.449,-0.0043605156,971.204,-1.4049999e-05,-1.1086464e-05,7.678515e-06,1.4486626e-05,0.00022091091,-7.893759e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
280,thrust,[7.4400754],1037.449,-0.0043608807,971.204,-1.3576269e-08,-1.834333e-05,-6.4395635e-09,-1.1561712e-07,1.5203672e-07,1.6766705e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
281,thrust,[7.460076],1037.449,-0.004360482,971.204,1.9625839e-05,-9.23872e-06,-4.4161197e-06,-1.8096078e-05,-0.00030944656,-1.3769902e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
282,thrust,[7.4800763],1037.449,-0.004360851,971.204,-1.3691107e-08,-1.8335879e-05,-2.2063233e-08,-2.5484096e-07,1.3792824e-07,3.9602643e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
283,thrust,[7.500077],1037.449,-0.004360456,971.204,-3.1456148e-07,-1.8291175e-05,3.0706266e-07,1.6309799e-06,4.8486127e-06,-3.462555e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
284,thrust,[7.520077],1037.449,-0.004360821,971.204,-1.1866014e-08,-1.834333e-05,-1.1079975e-08,-1.475286e-07,1.06256536e-07,2.561722e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
285,thrust,[7.5400777],1037.449,-0.0043604225,971.204,1.9626204e-05,-9.23872e-06,-4.419724e-06,-1.8177881e-05,-0.00030944575,-1.3788829e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
286,thrust,[7.560078],1037.449,-0.0043607913,971.204,-1.0377249e-08,-1.8328428e-05,-2.2165892e-08,-2.6626756e-07,6.795171e-08,3.9053372e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
287,thrust,[7.5800786],1037.449,-0.0043604,971.204,-1.41647015e-05,-1.1086464e-05,7.663555e-06,1.3907578e-05,0.00022237832,-7.8206585e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
288,thrust,[7.600079],1037.449,-0.004360765,971.204,-1.48532e-08,-1.8335879e-05,-6.6376344e-09,-1.1732859e-07,1.7767489e-07,1.7016347e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
289,thrust,[7.6200795],1037.449,-0.0043607503,971.204,9.0455086e-07,-1.5102327e-05,-9.039391e-06,-0.000119772354,-3.741339e-05,8.092405e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
290,thrust,[7.64008],1037.449,-0.0043607317,971.204,4.0185114e-07,-1.8365681e-05,-3.5604944e-07,-1.7471349e-06,-6.088145e-06,3.8343256e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
291,thrust,[7.6600804],1037.449,-0.0043606795,971.204,-1.330693e-07,-1.8335879e-05,-2.5228474e-08,-7.5269264e-07,1.6913305e-06,9.56088e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
292,thrust,[7.680081],1037.449,-0.0043607056,971.204,-1.9757681e-07,-1.8291175e-05,3.1811578e-07,2.1840387e-06,3.3403944e-06,-4.144171e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
293,thrust,[7.7000813],1037.449,-0.0043610707,971.204,-1.2370616e-08,-1.8335879e-05,-1.3671395e-08,-1.9888667e-07,1.1650979e-07,2.5618517e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
294,thrust,[7.720082],1037.449,-0.004360676,971.204,3.1770287e-07,-1.8388033e-05,-4.3521595e-07,-2.8411393e-06,-5.1993156e-06,5.4319764e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
295,thrust,[7.7400823],1037.449,-0.004360281,971.204,-1.571486e-05,-6.750226e-06,5.9146817e-07,-9.510151e-05,0.00022539063,-1.746471e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
296,thrust,[7.7600827],1037.449,-0.004360646,971.204,-1.7225943e-08,-1.8328428e-05,-5.815366e-09,-1.3086773e-07,2.2859135e-07,1.3401004e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
297,thrust,[7.780083],1037.449,-0.004361011,971.204,-1.4485206e-08,-1.8328428e-05,-1.2126111e-08,-1.6853352e-07,1.6613042e-07,2.4924859e-08,0.0,0.0,0.0,0.0,1700,1024,1024,1024
298,thrust,[7.8000836],1037.449,-0.004360616,971.204,3.167297e-07,-1.8388033e-05,-4.349913e-07,-2.8395277e-06,-5.182406e-06,5.4322487e-07,0.0,0.0,0.0,0.0,1700,1024,1024,1024
299,thrust,[7.820084],1037.449,-0.0043602213,971.204,-1.5718584e-05,-6.7427754e-06,5.90225e-07,-9.511616e-05,0.00022546721,-1.7456392e-06,0.0,0.0,0.0,0.0,1700,1024,1024,1024
300,thrust,[7.8400846],1037.449,-0.0043605864,971.204,-1.5778966e-08,-1.8335879e-05,-4.0129464e-09,-9.6515954e-08,1.831303e-07,1.48832004e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
301,thrust,[7.860085],1037.449,-0.0043609515,971.204,-1.4807547e-08,-1.8328428e-05,-1.3830954e-08,-2.0237671e-07,1.6500069e-07,2.5669491e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
302,thrust,[7.8800855],1037.449,-0.0043605566,971.204,3.1252057e-07,-1.8380582e-05,-4.344447e-07,-2.8087022e-06,-5.0917183e-06,5.445435e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
303,thrust,[7.900086],1037.449,-0.0043609217,971.204,-1.4895461e-08,-1.8335879e-05,-1.1669805e-08,-1.4773063e-07,1.702407e-07,2.6475155e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
304,thrust,[7.9200864],1037.449,-0.004360527,971.204,-3.1531818e-07,-1.8291175e-05,3.0458415e-07,1.5776615e-06,4.8548995e-06,-3.4582465e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
305,thrust,[7.940087],1037.449,-0.004360892,971.204,-1.04249e-08,-1.8335879e-05,-1.3315217e-08,-2.0394222e-07,7.3922806e-08,2.4782661e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
306,thrust,[7.9600873],1037.449,-0.0043604933,971.204,1.9623607e-05,-9.23872e-06,-4.4164635e-06,-1.8104742e-05,-0.00030940183,-1.3771972e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
307,thrust,[7.9800878],1037.449,-0.004360862,971.204,-9.933132e-09,-1.8328428e-05,-2.1802038e-08,-2.5897683e-07,5.9053672e-08,3.905404e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
308,thrust,[8.000088],1037.449,-0.004360467,971.204,-3.1368108e-07,-1.8291175e-05,3.0571863e-07,1.6040659e-06,4.8310194e-06,-3.462452e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
309,thrust,[8.020088],1037.449,-0.0043608323,971.204,-8.999242e-09,-1.8335879e-05,-1.1757321e-08,-1.7427168e-07,3.6679694e-08,2.5502354e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
310,thrust,[8.040089],1037.449,-0.0043604337,971.204,1.962414e-05,-9.23872e-06,-4.416172e-06,-1.8087412e-05,-0.00030940876,-1.3763836e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
311,thrust,[8.060089],1037.449,-0.0043608025,971.204,-1.0916295e-08,-1.8328428e-05,-2.2916566e-08,-2.7406466e-07,7.4224026e-08,4.010212e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
312,thrust,[8.08009],1037.449,-0.0043604076,971.204,-3.1124546e-07,-1.8283725e-05,3.062607e-07,1.6034621e-06,4.7701196e-06,-3.4618327e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
313,thrust,[8.10009],1037.449,-0.0043607727,971.204,-1.3065814e-08,-1.834333e-05,-1.0799235e-08,-1.4190783e-07,1.3028983e-07,2.5616806e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
314,thrust,[8.1200905],1037.449,-0.004360374,971.204,1.9625006e-05,-9.2461705e-06,-4.414666e-06,-1.8078703e-05,-0.0003094334,-1.3777995e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
315,thrust,[8.140091],1037.449,-0.004360743,971.204,-1.2876768e-08,-1.8328428e-05,-2.2264459e-08,-2.6973757e-07,1.1829542e-07,3.880419e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
316,thrust,[8.160091],1037.449,-0.004360348,971.204,-1.5713953e-05,-6.750226e-06,5.922277e-07,-9.508777e-05,0.00022537188,-1.7465708e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
317,thrust,[8.180092],1037.449,-0.004360713,971.204,-1.6013331e-08,-1.8335879e-05,-4.7591584e-09,-1.2446452e-07,1.9118383e-07,1.3269588e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
318,thrust,[8.200092],1037.449,-0.004361078,971.204,-1.3807144e-08,-1.8320978e-05,-1.3019816e-08,-1.8744979e-07,1.5330014e-07,2.4720727e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
319,thrust,[8.220093],1037.449,-0.0043606795,971.204,3.170626e-07,-1.8388033e-05,-4.3414957e-07,-2.822489e-06,-5.188343e-06,5.431587e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
320,thrust,[8.240093],1037.449,-0.0043602847,971.204,-1.5715716e-05,-6.750226e-06,5.890284e-07,-9.5148e-05,0.00022541535,-1.7469231e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
321,thrust,[8.260094],1037.449,-0.0043606535,971.204,-1.5842346e-08,-1.8335879e-05,-5.2552878e-09,-1.2047832e-07,1.9285412e-07,1.4129121e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
322,thrust,[8.280094],1037.449,-0.0043610185,971.204,-1.5614553e-08,-1.8335879e-05,-1.2567179e-08,-1.7777292e-07,1.8043654e-07,2.567844e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
323,thrust,[8.300095],1037.449,-0.00436062,971.204,3.1660056e-07,-1.8380582e-05,-4.3656837e-07,-2.8704794e-06,-5.169629e-06,5.4222863e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
324,thrust,[8.320095],1037.449,-0.004360225,971.204,-1.5716381e-05,-6.750226e-06,5.9005515e-07,-9.513034e-05,0.00022542637,-1.7469514e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
325,thrust,[8.3400955],1037.449,-0.00436059,971.204,-1.3777736e-08,-1.8335879e-05,-6.913183e-09,-1.5434365e-07,1.527895e-07,1.3844729e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
326,thrust,[8.360096],1037.449,-0.004360955,971.204,-1.45115875e-08,-1.8328428e-05,-1.2154149e-08,-1.6795403e-07,1.6697601e-07,2.4972298e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
327,thrust,[8.380096],1037.449,-0.0043605193,971.204,-1.2665987e-06,-1.4036894e-05,-7.4444883e-06,-0.00011137495,-1.5195959e-06,6.527063e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
328,thrust,[8.400097],1037.449,-0.0043608844,971.204,-1.6637657e-08,-1.8335879e-05,-1.2061008e-08,-1.9705097e-07,1.8777062e-07,2.3801427e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
329,thrust,[8.420097],1037.449,-0.0043608323,971.204,-1.2952967e-07,-1.8335879e-05,-2.8539944e-08,-8.2997786e-07,1.6195023e-06,9.4511535e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
330,thrust,[8.440098],1037.449,-0.0043608584,971.204,-1.9794606e-07,-1.8291175e-05,3.1836225e-07,2.1889464e-06,3.3478016e-06,-4.1442857e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
331,thrust,[8.460098],1037.449,-0.0043604635,971.204,3.1594755e-07,-1.8388033e-05,-4.3264663e-07,-2.7824885e-06,-5.1719285e-06,5.447584e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
332,thrust,[8.480099],1037.449,-0.0043608285,971.204,-1.3347738e-08,-1.8335879e-05,-9.474862e-09,-1.14184076e-07,1.3522109e-07,2.5911229e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
333,thrust,[8.500099],1037.449,-0.0043604337,971.204,-1.5717102e-05,-6.750226e-06,5.908923e-07,-9.510256e-05,0.0002254382,-1.7458552e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
334,thrust,[8.5201],1037.449,-0.0043607987,971.204,-1.5492105e-08,-1.8335879e-05,-5.7788156e-09,-1.309658e-07,1.858369e-07,1.4129333e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
335,thrust,[8.5401],1037.449,-0.0043604,971.204,1.8616414e-05,-1.24797225e-05,4.532356e-06,0.00010039138,-0.0002708628,-9.286777e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
336,thrust,[8.560101],1037.449,-0.004360765,971.204,-9.9290105e-09,-1.8328428e-05,-2.6196659e-08,-3.3194127e-07,7.096748e-08,3.9305224e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
337,thrust,[8.580101],1037.449,-0.0043603703,971.204,-1.5715521e-05,-6.750226e-06,5.9202193e-07,-9.508858e-05,0.00022541151,-1.7472054e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
338,thrust,[8.600101],1037.449,-0.0043607354,971.204,-1.618497e-08,-1.8335879e-05,-5.0464735e-09,-1.2631773e-07,1.9528976e-07,1.3604807e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
339,thrust,[8.620102],1037.449,-0.004360337,971.204,1.9621602e-05,-9.23872e-06,-4.4167637e-06,-1.810629e-05,-0.0003093521,-1.3773641e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
340,thrust,[8.640102],1037.449,-0.0043607056,971.204,-1.23701795e-08,-1.8328428e-05,-2.208455e-08,-2.5739953e-07,1.0334649e-07,4.010188e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
341,thrust,[8.660103],1037.449,-0.0043606535,971.204,-1.6788564e-06,-1.3999641e-05,-7.099105e-06,-0.00010978334,4.6338655e-06,6.1690002e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
342,thrust,[8.680103],1037.449,-0.0043606795,971.204,-1.990411e-07,-1.8283725e-05,3.195969e-07,2.1617195e-06,3.3572603e-06,-4.1860136e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
343,thrust,[8.700104],1037.449,-0.004360281,971.204,1.9626237e-05,-9.23872e-06,-4.4166063e-06,-1.8114872e-05,-0.00030944828,-1.3782112e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
344,thrust,[8.720104],1037.449,-0.0043606497,971.204,-1.2909027e-08,-1.8328428e-05,-2.1613062e-08,-2.5668948e-07,1.1894114e-07,3.8804316e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
345,thrust,[8.740105],1037.449,-0.004361015,971.204,-1.2508659e-08,-1.834333e-05,-1.468252e-08,-2.1972971e-07,1.1911553e-07,2.5616202e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
346,thrust,[8.760105],1037.449,-0.00436062,971.204,-3.102541e-07,-1.8283725e-05,3.0641246e-07,1.6045235e-06,4.7503004e-06,-3.464105e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
347,thrust,[8.780106],1037.449,-0.004360605,971.204,9.0310846e-07,-1.5109777e-05,-9.042075e-06,-0.00011982246,-3.7375423e-05,8.091963e-06,0.0,0.0,0.0,0.0,1800,1024,1024,1024
348,thrust,[8.800106],1037.449,-0.0043605864,971.204,4.0137093e-07,-1.8373132e-05,-3.540772e-07,-1.720467e-06,-6.090692e-06,3.833788e-07,0.0,0.0,0.0,0.0,1800,1024,1024,1024
349,thrust,[8.8201065],1037.449,-0.0043609515,971.204,-1.1901822e-08,-1.8335879e-05,-1.2282839e-08,-1.7042613e-07,1.06249594e-07,2.591317e-08,0.0,0.0,0.0,0.0,1800,1024,1024,1024
350,thrust,[8.840107],1037.449,-0.0043605566,971.204,-3.115765e-07,-1.8291175e-05,3.0984376e-07,1.6939813e-06,4.7665253e-06,-3.4328716e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
351,thrust,[8.860107],1037.449,-0.0043609217,971.204,-1.2885774e-08,-1.834333e-05,-1.0853686e-08,-1.4299229e-07,1.2667917e-07,2.5618228e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
352,thrust,[8.880108],1037.449,-0.004360527,971.204,3.1583295e-07,-1.8380582e-05,-4.3580894e-07,-2.8562583e-06,-5.162412e-06,5.4288705e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
353,thrust,[8.900108],1037.449,-0.004360892,971.204,-1.4339824e-08,-1.8335879e-05,-1.44333745e-08,-2.182946e-07,1.5412581e-07,2.541953e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
354,thrust,[8.920109],1037.449,-0.0043605007,971.204,-1.416085e-05,-1.10939145e-05,7.663918e-06,1.3900921e-05,0.00022229675,-7.821859e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
355,thrust,[8.940109],1037.449,-0.004360866,971.204,-1.4359102e-08,-1.8335879e-05,-6.1632193e-09,-1.1905527e-07,1.7187686e-07,1.5519044e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
356,thrust,[8.96011],1037.449,-0.004360471,971.204,3.1714262e-07,-1.8388033e-05,-4.3418095e-07,-2.82308e-06,-5.1900315e-06,5.431758e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
357,thrust,[8.98011],1037.449,-0.004360836,971.204,-1.3300861e-08,-1.8328428e-05,-1.4135154e-08,-1.9754016e-07,1.3784914e-07,2.6532174e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
358,thrust,[9.000111],1037.449,-0.004360441,971.204,-1.5716165e-05,-6.750226e-06,5.894143e-07,-9.514306e-05,0.00022542453,-1.7474292e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
359,thrust,[9.020111],1037.449,-0.004360806,971.204,-1.6233457e-08,-1.8335879e-05,-5.0156928e-09,-1.15679384e-07,2.006885e-07,1.4129161e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
360,thrust,[9.040112],1037.449,-0.0043604113,971.204,3.1481068e-07,-1.8380582e-05,-4.3375894e-07,-2.8127763e-06,-5.1425923e-06,5.4327506e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
361,thrust,[9.060112],1037.449,-0.0043607764,971.204,-1.4501122e-08,-1.8335879e-05,-1.1612643e-08,-1.5700923e-07,1.5832444e-07,2.5910708e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
362,thrust,[9.080112],1037.449,-0.0043603815,971.204,-1.5718324e-05,-6.750226e-06,5.9129707e-07,-9.509279e-05,0.00022546365,-1.7458516e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
363,thrust,[9.100113],1037.449,-0.0043607466,971.204,-1.6579293e-08,-1.8335879e-05,-5.3792064e-09,-1.2296218e-07,2.076152e-07,1.4129121e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
364,thrust,[9.120113],1037.449,-0.004360348,971.204,1.962294e-05,-9.231269e-06,-4.415426e-06,-1.808106e-05,-0.00030938035,-1.3773353e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
365,thrust,[9.140114],1037.449,-0.004360717,971.204,-1.2339086e-08,-1.8328428e-05,-2.270744e-08,-2.7902482e-07,1.07653364e-07,3.874002e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
366,thrust,[9.160114],1037.449,-0.004360322,971.204,-1.5713496e-05,-6.750226e-06,5.918469e-07,-9.5095675e-05,0.00022536262,-1.7467344e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
367,thrust,[9.180115],1037.449,-0.004360687,971.204,-1.5922296e-08,-1.834333e-05,-4.1563055e-09,-9.8468334e-08,1.9445984e-07,1.41278145e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
